ticker,name,as_of,fiscal_year,sector,roe,roe_3y_avg,opm,debt_ratio,is_financial,is_holding,per,pbr,ev_ebitda,fcf_yield,sector_per_median,sector_pbr_median,net_income_y1,net_income_y2,audit_opinion,verified,source,is_etf,is_spac,is_managed,is_halted
056190,SFA,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,10.32,0.61,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
065350,신성델타테크,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,32.12,2.83,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
100790,미래에셋벤처투자,2026-07-20,2026,금융,10.0,10.0,,80.0,False,False,22.89,1.87,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
075580,세진중공업,2026-07-20,2026,운송장비·부품,10.0,10.0,,80.0,False,False,13.54,3.0,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
388720,유일로보틱스,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,,7.5,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
328130,루닛,2026-07-20,2026,IT 서비스,10.0,10.0,,80.0,False,False,,4.25,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
041830,인바디,2026-07-20,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,21.01,2.14,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
137400,피엔티,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,8.67,1.01,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
032190,다우데이타,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,3.05,0.42,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
000370,한화손해보험,2026-07-20,2026,보험,10.0,10.0,,80.0,False,False,3.03,0.32,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
064960,SNT모티브,2026-07-20,2026,운송장비·부품,10.0,10.0,,80.0,False,False,8.49,0.58,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
285130,SK케미칼,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,16.33,0.32,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
248070,솔루엠,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,48.68,1.37,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
033100,제룡전기,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,11.05,2.71,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
014620,성광벤드,2026-07-20,2026,금속,10.0,10.0,,80.0,False,False,18.81,1.18,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
298050,HS효성첨단소재,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,,0.79,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
006650,대한유화,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,18.84,0.33,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
000670,영풍,2026-07-20,2026,금속,10.0,10.0,,80.0,False,False,,0.17,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
005690,파미셀,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,15.77,5.13,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
093320,케이아이엔엑스,2026-07-20,2026,IT 서비스,10.0,10.0,,80.0,False,False,36.94,3.09,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
035760,CJ ENM,2026-07-20,2026,오락·문화,10.0,10.0,,80.0,False,False,20.29,0.21,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
069260,TKG휴켐스,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,9.78,0.65,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
189300,인텔리안테크,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,80.11,2.22,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
115180,큐리언트,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,,17.88,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
025540,한국단자,2026-07-20,2026,전자부품/커넥터,10.0,10.0,,80.0,False,False,5.85,0.53,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
445680,큐리옥스바이오시스템즈,2026-07-20,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,,11.56,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
108320,LX세미콘,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,7.3,0.54,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
036830,솔브레인홀딩스,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,1.21,0.34,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
006730,서부T&D,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,7.55,0.56,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
161580,필옵틱스,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,,5.11,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
094170,동운아나텍,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,552.88,8.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
005180,빙그레,2026-07-20,2026,음식료·담배,10.0,10.0,,80.0,False,False,10.38,0.78,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
253450,스튜디오드래곤,2026-07-20,2026,오락·문화,10.0,10.0,,80.0,False,False,58.02,0.75,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
001680,대상,2026-07-20,2026,음식료·담배,10.0,10.0,,80.0,False,False,,0.58,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
293940,신한알파리츠,2026-07-20,2026,부동산,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
476060,온코닉테라퓨틱스,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,36.88,8.18,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
476830,알지노믹스,2026-07-21,2026,일반서비스,10.0,10.0,,80.0,False,False,,12.99,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
490470,세미파이브,2026-07-21,2026,일반서비스,10.0,10.0,,80.0,False,False,,2.69,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
032500,케이엠더블유,2026-07-21,2026,전기·전자,10.0,10.0,,80.0,False,False,,5.2,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
119850,지엔씨에너지,2026-07-23,2026,전기·전자,10.0,10.0,,80.0,False,False,17.76,3.37,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
005090,SGC에너지,2026-07-23,2026,전기·가스,10.0,10.0,,80.0,False,False,,1.12,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
466100,클로봇,2026-07-23,2026,IT 서비스,10.0,10.0,,80.0,False,False,,11.5,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
090360,로보스타,2026-07-23,2026,기계·장비,10.0,10.0,,80.0,False,False,,7.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
102710,이엔에프테크놀로지,2026-07-23,2026,화학,10.0,10.0,,80.0,False,False,12.43,1.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
00088K,한화3우B,2026-07-23,2026,unknown,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
048410,현대바이오,2026-07-23,2026,화학,10.0,10.0,,80.0,False,False,,5.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
023160,태광,2026-07-24,2026,금속,10.0,10.0,,80.0,False,False,9.74,1.0,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
