ticker,name,as_of,fiscal_year,sector,roe,roe_3y_avg,opm,debt_ratio,is_financial,is_holding,per,pbr,ev_ebitda,fcf_yield,sector_per_median,sector_pbr_median,net_income_y1,net_income_y2,audit_opinion,verified,source,is_etf,is_spac,is_managed,is_halted,close,market_cap,volume,trading_value,avg_trading_value_20d,high_52w,low_52w,return_6m,volatility_1y,beta_kospi200,dividend_yield,payout_ratio,buyback_3y,verified_sh,source_sh,is_held,sector_group,sector_source,governance_red,gate_pass,gate_fail_reason
017800,현대엘리베이터,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,9.3,1.8,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,69600.0,2775559335000.0,5717,397903200.0,7886891582.5,111700.0,66400.0,-0.2484,40.28,,,,,,,False,,,False,True,
014680,한솔케미칼,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,17.8,2.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,208500.0,2483408724500.0,4211,877993500.0,15244253322.65,338000.0,159500.0,-0.2011,63.13,,,,,,,False,,,False,True,
009420,한올바이오파마,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,,15.77,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,46350.0,2481430305000.0,13482,624890700.0,28853701197.5,70700.0,25700.0,-0.0636,91.88,,,,,,,False,,,False,True,
081660,미스토홀딩스,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,11.76,1.31,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,44700.0,2351968512000.0,6309,282012300.0,7566402944.1,54200.0,35850.0,-0.0122,41.74,,,,,,,False,,,False,True,
026960,동서,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,17.3,1.46,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,26650.0,2652020000000.0,6543,174370950.0,2263275547.5,31200.0,22950.0,0.025,30.44,,,,,,,False,,,False,True,
279570,케이뱅크,2026-07-28,2026,은행,10.0,10.0,,80.0,False,False,21.19,1.08,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,5930.0,2434170906000.0,108189,641560770.0,12081872420.25,8330.0,5290.0,0.0,55.85,,,,,,,False,,,False,True,
011170,롯데케미칼,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,,0.2,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,58100.0,2596467933300.0,7892,458525200.0,6619549773.9,118000.0,56600.0,-0.2095,65.66,,,,,,,False,,,False,True,
009970,영원무역홀딩스,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,6.0,0.73,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,202000.0,2636101759500.0,444,89688000.0,2610110865.0,250000.0,120700.0,0.0913,50.17,,,,,,,False,,,False,True,
226950,올릭스,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,,17.47,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,114500.0,2394846045000.0,26770,3065165000.0,46171432030.0,207000.0,36800.0,-0.1745,100.19,,,,,,,False,,,False,True,
089970,브이엠,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,82.91,13.79,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,66100.0,1971874698500.0,118171,7811103100.0,76432812007.5,119700.0,10500.0,1.4943,98.1,,,,,,,False,,,False,True,
237690,에스티팜,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,43.31,4.09,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,98500.0,2085576136200.0,17657,1739214500.0,16789281475.0,168700.0,82700.0,-0.2044,62.67,,,,,,,False,,,False,True,
005850,에스엘,2026-07-28,2026,자동차부품,10.0,10.0,,80.0,False,False,7.72,0.94,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,53200.0,2554668600000.0,5748,305793600.0,6242502781.4,76200.0,31650.0,0.0661,70.18,,,,,,,False,,,False,True,
003690,코리안리,2026-07-28,2026,생명/손해보험,10.0,10.0,,80.0,False,False,8.57,0.65,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,13700.0,2465258382450.0,36178,495638600.0,4108573722.75,14540.0,10290.0,0.221,35.39,,,,,,,False,,,False,True,
161890,한국콜마,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,19.32,2.66,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,100100.0,2419520392500.0,24789,2481378900.0,48353209345.0,117800.0,61100.0,0.5424,47.86,,,,,,,False,,,False,True,
000240,한국앤컴퍼니,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,6.76,0.49,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,24800.0,2378127762000.0,3747,92925600.0,2341455357.5,34650.0,21300.0,-0.0729,51.8,,,,,,,False,,,False,True,
001720,신영증권,2026-07-28,2026,증권,10.0,10.0,,80.0,False,False,10.37,0.62,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,139900.0,2406816000000.0,730,102127000.0,1735673147.5,255000.0,119000.0,-0.1201,67.34,,,,,,,False,,,False,True,
064760,티씨케이,2026-07-28,2026,비금속,10.0,10.0,,80.0,False,False,34.21,4.52,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,183800.0,2195637302400.0,3959,727664200.0,17928564125.0,348500.0,92000.0,0.098,75.85,,,,,,,False,,,False,True,
007340,DN오토모티브,2026-07-28,2026,자동차부품,10.0,10.0,,80.0,False,False,7.18,1.01,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,37300.0,2243891672750.0,6312,235437600.0,7067038480.0,51200.0,22100.0,0.492,63.76,,,,,,,False,,,False,True,
489790,한화비전,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,50.44,2.65,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,39100.0,2107890282500.0,29229,1142853900.0,12919475550.0,92700.0,35950.0,-0.2595,83.59,,,,,,,False,,,False,True,
257720,실리콘투,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,12.45,4.92,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,37550.0,2518128076800.0,55091,2068667050.0,21231548768.75,54200.0,30400.0,-0.1407,60.38,,,,,,,False,,,False,True,
004990,롯데지주,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,,0.28,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,23400.0,2337115547200.0,7680,179712000.0,3731081251.25,38600.0,22200.0,-0.2,46.02,,,,,,,False,,,False,True,
375500,DL이앤씨,2026-07-28,2026,건설,10.0,10.0,,80.0,False,False,6.64,0.46,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,59500.0,2472522509700.0,36388,2165086000.0,22814985160.0,102500.0,38700.0,0.3538,72.74,,,,,,,False,,,False,True,
006360,GS건설,2026-07-28,2026,건설,10.0,10.0,,80.0,False,False,24.32,0.46,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,26900.0,2490421359000.0,396209,10658022100.0,86083551645.0,43100.0,18070.0,0.4301,78.31,,,,,,,False,,,False,True,
007070,GS리테일,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,51.06,0.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,25250.0,2131989082500.0,8809,222427250.0,4505168797.5,29450.0,15700.0,0.1967,43.23,,,,,,,False,,,False,True,
008930,한미사이언스,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,18.56,2.28,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,34950.0,2427900025000.0,6645,232242750.0,7053008336.25,51900.0,26100.0,-0.1349,53.83,,,,,,,False,,,False,True,
005290,동진쎄미켐,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,22.06,2.02,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,38900.0,2166230355000.0,45621,1774656900.0,23124880170.0,66000.0,28000.0,-0.0139,72.81,,,,,,,False,,,False,True,
357780,솔브레인,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,27.22,2.03,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,256000.0,2158552065000.0,3321,850176000.0,27121563662.5,501000.0,201000.0,-0.1729,83.67,,,,,,,False,,,False,True,
030000,제일기획,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,9.15,1.21,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,19150.0,2200738634250.0,12479,238972850.0,5779474564.1,23150.0,17980.0,-0.0837,26.87,,,,,,,False,,,False,True,
282330,BGF리테일,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,10.97,1.63,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,126300.0,2169130203000.0,4765,601819500.0,7761440956.9,147800.0,102000.0,0.0722,39.76,,,,,,,False,,,False,True,
139480,이마트,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,15.26,0.19,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,81700.0,2282174231300.0,5200,424840000.0,9887753765.0,127600.0,71200.0,-0.0274,47.74,,,,,,,False,,,False,True,
085620,미래에셋생명,2026-07-28,2026,보험,10.0,10.0,,80.0,False,False,15.59,0.83,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,15760.0,2216952000000.0,10201,160767760.0,4741542392.25,34550.0,6730.0,0.7492,98.0,,,,,,,False,,,False,True,
004370,농심,2026-07-28,2026,음식료·담배,10.0,10.0,,80.0,False,False,11.88,0.72,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,381000.0,2290114713000.0,2956,1126236000.0,8183208375.0,522000.0,329500.0,-0.083,37.23,,,,,,,False,,,False,True,
263750,펄어비스,2026-07-28,2026,IT 서비스,10.0,10.0,,80.0,False,False,,2.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,34950.0,2215247827500.0,32861,1148491950.0,9061982937.5,72000.0,29500.0,-0.1599,72.08,,,,,,,False,,,False,True,
018670,SK가스,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,8.6,0.69,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,234000.0,2244881670000.0,1177,275418000.0,3439613437.5,290000.0,203000.0,0.0286,48.66,,,,,,,False,,,False,True,
319400,현대무벡스,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,179.9,12.74,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,20600.0,2433566452150.0,621736,12807761600.0,31195073770.5,46350.0,4405.0,-0.4711,111.04,,,,,,,False,,,False,True,
204320,HL만도,2026-07-28,2026,운송장비·부품,10.0,10.0,,80.0,False,False,20.28,0.75,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,42650.0,2108374688000.0,59217,2525605050.0,35641036133.75,76900.0,32850.0,-0.3294,70.2,,,,,,,False,,,False,True,
192820,코스맥스,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,16.35,3.6,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,190800.0,2184780482500.0,8833,1685336400.0,15399130330.0,266000.0,144900.0,0.0353,54.78,,,,,,,False,,,False,True,
475150,SK이터닉스,2026-07-28,2026,건설,10.0,10.0,,80.0,False,False,62.79,7.07,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,52300.0,1945225928400.0,1623735,84921340500.0,466068849643.75,80900.0,17560.0,1.615,111.41,,,,,,,False,,,False,True,
051600,한전KPS,2026-07-28,2026,건설,10.0,10.0,,80.0,False,False,15.63,1.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,45500.0,2094750000000.0,6535,297342500.0,5046755722.5,67500.0,42550.0,-0.2404,52.74,,,,,,,False,,,False,True,
002790,아모레퍼시픽홀딩스,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,18.3,0.64,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,24650.0,1903808682000.0,5751,141762150.0,3037379375.0,35050.0,20450.0,-0.0519,46.38,,,,,,,False,,,False,True,
462870,시프트업,2026-07-28,2026,IT 서비스,10.0,10.0,,80.0,False,False,9.7,2.01,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,30050.0,1794564739500.0,3347,100577350.0,3133069247.5,44550.0,28200.0,-0.1277,40.12,,,,,,,False,,,False,True,
420770,기가비스,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,119.36,8.74,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,105700.0,1465317624800.0,10283,1086913100.0,23818314592.5,192200.0,23700.0,1.0524,85.29,,,,,,,False,,,False,True,
071970,HD현대마린엔진,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,11.1,3.75,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,62200.0,2225250072000.0,13902,864704400.0,16318697765.0,115500.0,49400.0,-0.3383,72.2,,,,,,,False,,,False,True,
281820,케이씨텍,2026-07-28,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,34.33,3.43,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,67900.0,1514597566500.0,27546,1870373400.0,31540597630.0,117500.0,26600.0,0.7568,87.88,,,,,,,False,,,False,True,
008770,호텔신라,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,,1.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,47250.0,1868210559600.0,25388,1199583000.0,12978175688.05,69400.0,40400.0,0.0205,46.43,,,,,,,False,,,False,True,
089030,테크윙,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,186.5,8.15,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,40500.0,1650739884750.0,103664,4198392000.0,75590456496.25,71100.0,26650.0,-0.1337,87.43,,,,,,,False,,,False,True,
140860,파크시스템스,2026-07-28,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,49.97,7.66,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,253500.0,1817140705500.0,1905,482917500.0,10675815275.0,339500.0,208000.0,0.0833,71.84,,,,,,,False,,,False,True,
073240,금호타이어,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,4.98,0.85,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,6090.0,1769523367920.0,574622,3499447980.0,55137305917.1,7800.0,4305.0,-0.0033,65.44,,,,,,,False,,,False,True,
068760,셀트리온제약,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,44.51,3.96,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,40500.0,1813835262200.0,6216,251748000.0,3284377833.75,75700.0,38000.0,-0.3404,42.52,,,,,,,False,,,False,True,
395400,SK리츠,2026-07-28,2026,부동산,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,5710.0,1703759729200.0,16065,91731150.0,1304581904.25,7090.0,4705.0,0.0035,35.34,,,,,,,False,,,False,True,
098460,고영,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,111.38,4.91,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,25450.0,1885846489450.0,171333,4360424850.0,30945181280.0,43500.0,13640.0,-0.1488,91.47,,,,,,,False,,,False,True,
103140,풍산,2026-07-28,2026,금속,10.0,10.0,,80.0,False,False,11.23,0.72,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,62000.0,1793553792000.0,8724,540888000.0,6827139150.0,165000.0,59800.0,-0.5028,57.12,,,,,,,False,,,False,True,
439260,대한조선,2026-07-28,2026,운송장비·부품,10.0,10.0,,80.0,False,False,6.1,1.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,48250.0,1912054246000.0,4829,232999250.0,3337781985.0,108700.0,43450.0,-0.3146,63.31,,,,,,,False,,,False,True,
290650,엘앤씨바이오,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,,7.73,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,56300.0,1566939802400.0,13457,757629100.0,20356752157.5,118300.0,29200.0,0.0426,91.98,,,,,,,False,,,False,True,
457190,이수스페셜티케미컬,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,2123.08,12.55,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,54200.0,1734563252800.0,8237,446445400.0,8096731925.0,130100.0,40950.0,-0.3509,82.03,,,,,,,False,,,False,True,
112610,씨에스윈드,2026-07-28,2026,금속,10.0,10.0,,80.0,False,False,46.89,1.41,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,38700.0,1688964690150.0,53656,2076487200.0,23028300493.75,76900.0,38500.0,-0.0515,70.76,,,,,,,False,,,False,True,
000120,CJ대한통운,2026-07-28,2026,운송·창고,10.0,10.0,,80.0,False,False,6.35,0.35,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,74400.0,1710925800000.0,2589,192621600.0,3727681200.0,145700.0,71300.0,-0.2322,43.79,,,,,,,False,,,False,True,
00680K,미래에셋증권2우B,2026-07-28,2026,unknown,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,11200.0,1655745000000.0,22754,254844800.0,7367908976.0,23800.0,7632.0,-0.1074,71.54,,,,,,,False,unknown,unknown,False,True,
035900,JYP Ent.,2026-07-28,2026,오락·문화,10.0,10.0,,80.0,False,False,9.28,2.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,45950.0,1670027124000.0,22066,1013932700.0,10306688721.25,85000.0,43750.0,-0.3388,44.48,,,,,,,False,,,False,True,
131970,두산테스나,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,1053.85,3.62,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,72400.0,1565506278000.0,23189,1678883600.0,24796540467.5,190100.0,27200.0,0.3738,90.75,,,,,,,False,,,False,True,
140410,메지온,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,,91.87,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,58300.0,1854723236400.0,19628,1144312400.0,7550355050.0,172700.0,36450.0,-0.3946,85.46,,,,,,,False,,,False,True,
032820,우리기술,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,1852.0,12.26,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,9500.0,1738360534180.0,279858,2658651000.0,31796708468.25,29300.0,3360.0,0.1905,110.58,,,,,,,False,,,False,True,
020150,롯데에너지머티리얼즈,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,,0.95,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,27050.0,1539544612200.0,24067,651012350.0,7171385955.0,78500.0,22350.0,-0.2102,92.37,,,,,,,False,,,False,True,
007810,코리아써키트,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,38.01,4.08,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,51000.0,1357416292000.0,37573,1916223000.0,23653075665.0,141900.0,11290.0,-0.1542,98.15,,,,,,,False,,,False,True,
041510,에스엠,2026-07-28,2026,오락·문화,10.0,10.0,,80.0,False,False,4.52,1.56,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,74500.0,1703364936000.0,15953,1188498500.0,8291961265.0,153000.0,66500.0,-0.343,56.94,,,,,,,False,,,False,True,
000155,두산우,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,391000.0,1670521116000.0,926,362066000.0,4031863937.5,736000.0,321000.0,-0.2552,74.35,,,,,,,False,,,False,True,
120110,코오롱인더,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,228.89,0.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,52300.0,1626069537600.0,6185,323475500.0,10261304793.75,100900.0,34000.0,0.1968,66.23,,,,,,,False,,,False,True,
001800,오리온홀딩스,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,12.68,0.62,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,25950.0,1561065119400.0,1649,42791550.0,2268819403.75,28300.0,18690.0,0.2299,40.76,,,,,,,False,,,False,True,
023590,다우기술,2026-07-28,2026,IT서비스/소프트웨어,10.0,10.0,,80.0,False,False,3.01,0.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,36300.0,1651410952800.0,5282,191736600.0,1892937243.75,61500.0,31400.0,-0.1037,54.32,,,,,,,False,,,False,True,
011210,현대위아,2026-07-28,2026,운송장비·부품,10.0,10.0,,80.0,False,False,15.07,0.41,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,54200.0,1522924648000.0,7768,421025600.0,6216879451.15,101300.0,47950.0,-0.3799,62.38,,,,,,,False,,,False,True,
010170,대한광통신,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,,19.79,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,8930.0,1514430328400.0,829357,7406158010.0,96052816927.75,29100.0,848.0,1.7604,143.38,,,,,,,False,,,False,True,
001740,SK네트웍스,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,29.18,0.72,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,7280.0,1566638273090.0,224257,1632590960.0,19970569432.25,14290.0,4295.0,0.5809,78.26,,,,,,,False,,,False,True,
007390,네이처셀,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,,23.11,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,23100.0,1556106602400.0,35238,813997800.0,11112199061.25,37800.0,16900.0,0.1493,97.2,,,,,,,False,,,False,True,
096530,씨젠,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,26.22,1.25,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,27450.0,1472773030800.0,17933,492260850.0,6685138156.25,32550.0,21850.0,0.139,48.0,,,,,,,False,,,False,True,
001120,LX인터내셔널,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,9.31,0.48,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,36800.0,1461252000000.0,2803,103150400.0,3837547913.75,56700.0,29150.0,-0.0226,41.78,,,,,,,False,,,False,True,
020560,아시아나항공,2026-07-28,2026,운송·창고,10.0,10.0,,80.0,False,False,,1.89,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,7000.0,1464593955210.0,3824,26768000.0,1032802679.25,9870.0,6670.0,-0.0968,34.64,,,,,,,False,,,False,True,
006280,녹십자,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,,1.13,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,122100.0,1446793404400.0,1457,177899700.0,5383878810.0,180300.0,117900.0,-0.2297,45.2,,,,,,,False,,,False,True,
069620,대웅제약,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,7.11,1.38,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,127900.0,1486557572500.0,957,122400300.0,6220616147.5,194000.0,107300.0,-0.2244,45.12,,,,,,,False,,,False,True,
183300,코미코,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,27.01,4.97,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,58800.0,1304627185000.0,10052,591057600.0,14490469875.0,139200.0,30304.0,0.214,91.39,,,,,,,False,,,False,True,
058610,에스피지,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,151.46,5.36,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,72600.0,1663302000000.0,73510,5336826000.0,23116085180.0,158100.0,23150.0,-0.3177,103.02,,,,,,,False,,,False,True,
060370,LS마린솔루션,2026-07-28,2026,건설,10.0,10.0,,80.0,False,False,120.23,2.09,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,28100.0,1567165620000.0,13682,384464200.0,4537983921.25,50100.0,21950.0,-0.0458,77.7,,,,,,,False,,,False,True,
415640,KB발해인프라,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,10890.0,1317364641000.0,3469,37777410.0,1378916615.25,11150.0,8140.0,0.0956,19.03,,,,,,,False,,,False,True,
089860,롯데렌탈,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,10.32,0.84,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,39100.0,1452375520000.0,4554,178061400.0,3179234103.75,40000.0,27300.0,0.2904,31.77,,,,,,,False,,,False,True,
009155,삼성전기우,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,405000.0,1319770736000.0,6575,2662875000.0,37455123362.5,954000.0,61900.0,2.2609,89.76,,,,,,,False,,,False,True,
322000,HD현대에너지솔루션,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,31.5,3.14,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,122700.0,1509760000000.0,68570,8413539000.0,67952636362.5,244000.0,42000.0,1.1833,114.4,,,,,,,False,,,False,True,
097230,HJ중공업,2026-07-28,2026,건설,10.0,10.0,,80.0,False,False,25.37,1.95,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,15500.0,1459172759040.0,38533,597261500.0,11532265415.75,33350.0,7360.0,-0.3861,88.33,,,,,,,False,,,False,True,
192080,더블유게임즈,2026-07-28,2026,게임/엔터,10.0,10.0,,80.0,False,False,9.13,0.99,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,60600.0,1295816241600.0,1372,83143200.0,3955411712.5,74600.0,47300.0,0.2024,34.06,,,,,,,False,,,False,True,
0009K0,에임드바이오,2026-07-28,2026,unknown,10.0,10.0,,80.0,False,False,185.65,6.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,20950.0,1422765542000.0,7113,149017350.0,4170886481.75,72500.0,19350.0,-0.6239,108.88,,,,,,,False,unknown,unknown,False,True,
083650,비에이치아이,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,19.41,7.13,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,41750.0,1373930250000.0,14254,595104500.0,10465914311.25,109500.0,35450.0,-0.3477,87.4,,,,,,,False,,,False,True,
229640,LS에코에너지,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,29.7,5.97,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,41650.0,1370463335250.0,13318,554694700.0,5996625487.5,93400.0,32450.0,0.0818,80.93,,,,,,,False,,,False,True,
298020,효성티앤씨,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,114.42,0.79,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,308000.0,1404332809000.0,2099,646492000.0,6294277400.0,535000.0,200000.0,0.0548,66.44,,,,,,,False,,,False,True,
294870,IPARK현대산업개발,2026-07-28,2026,건설,10.0,10.0,,80.0,False,False,7.68,0.38,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,20500.0,1380758563500.0,8561,175500500.0,4277300187.25,24400.0,17210.0,0.0074,47.02,,,,,,,False,,,False,True,
007310,오뚜기,2026-07-28,2026,음식료·담배,10.0,10.0,,80.0,False,False,15.31,0.51,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,321000.0,1272486025000.0,192,61632000.0,1503788387.5,433000.0,295000.0,-0.1727,24.4,,,,,,,False,,,False,True,
005070,코스모신소재,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,,2.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,33700.0,1165831442100.0,7321,246717700.0,4977177450.0,65500.0,33700.0,-0.2698,71.99,,,,,,,False,,,False,True,
030530,원익홀딩스,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,43.87,1.2,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,15960.0,1309956157760.0,52190,832952400.0,11334495847.75,48700.0,5660.0,-0.6275,106.47,,,,,,,False,,,False,True,
082920,비츠로셀,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,21.23,3.66,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,29600.0,1387387996200.0,17443,516312800.0,11448437390.0,64100.0,12843.0,0.48,71.11,,,,,,,False,,,False,True,
